decision_id,option,status,token_status
Spain_276,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_278,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_280,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_281,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_279,ORGANIZATIONAL_FAILURE,DISCUSSED,KNOWN
Spain_282,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_277,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_288,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_289,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_283,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_287,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_285,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_296,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_290,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_297,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_291,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_292,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_294,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_293,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_295,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_298,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_300,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_299,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_303,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_301,TECHNICAL_FAILURE,DISCUSSED,KNOWN
Spain_301,ORGANIZATIONAL_FAILURE,DISCUSSED,KNOWN
Spain_301,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_302,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_304,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_305,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_309,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_309,ORGANIZATIONAL_FAILURE,DISCUSSED,KNOWN
Spain_306,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_312,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_307,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_308,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_311,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_310,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_313,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_314,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_315,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_320,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_318,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_318,ORGANIZATIONAL_FAILURE,DISCUSSED,KNOWN
Spain_317,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_316,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_319,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_321,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_323,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_325,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_322,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_327,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_324,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_326,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_328,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_329,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_332,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_330,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_331,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_334,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_335,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_333,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_336,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_340,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_337,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_341,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_338,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_342,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_343,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_344,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_345,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_346,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_347,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_349,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_350,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_348,HUMAN_ERROR,MIXED_CONTRADICTORY,KNOWN
Spain_348,NOT_APPLICABLE,MIXED_CONTRADICTORY,KNOWN
Spain_351,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_352,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_353,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_354,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_355,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_357,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_356,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_358,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_360,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_359,CYBER_ATTACK,DISCUSSED,KNOWN
Spain_362,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_361,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_365,NOT_DISCUSSED,NOT_DISCUSSED,UNKNOWN
Spain_364,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_363,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_367,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_366,TECHNICAL_FAILURE,DISCUSSED,KNOWN
Spain_368,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_370,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_369,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_371,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_372,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_373,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_375,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_374,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_376,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_378,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_377,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_379,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_381,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_380,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_382,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_383,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_384,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_387,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_389,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_388,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_385,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_386,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_391,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_390,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_392,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_393,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_394,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_396,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_397,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_395,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_398,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_406,NO,DISCUSSED,UNKNOWN
Spain_401,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_400,TECHNICAL_FAILURE,MIXED_CONTRADICTORY,KNOWN
Spain_400,ORGANIZATIONAL_FAILURE,MIXED_CONTRADICTORY,KNOWN
Spain_400,CYBER_ATTACK,MIXED_CONTRADICTORY,KNOWN
Spain_400,HUMAN_ERROR,MIXED_CONTRADICTORY,KNOWN
Spain_400,SYSTEM_MALFUNCTION,MIXED_CONTRADICTORY,KNOWN
Spain_400,NOT_APPLICABLE,MIXED_CONTRADICTORY,KNOWN
Spain_400,NOT_MENTIONED,MIXED_CONTRADICTORY,KNOWN
Spain_400,UNCLEAR,MIXED_CONTRADICTORY,KNOWN
Spain_402,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_399,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_405,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_403,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_404,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_408,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_410,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_409,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_411,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_417,CYBER_ATTACK,DISCUSSED,KNOWN
Spain_412,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_415,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_414,ORGANIZATIONAL_FAILURE,DISCUSSED,KNOWN
Spain_418,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_416,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_419,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_421,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_420,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_422,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_423,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_424,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_426,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_425,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_427,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_428,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_429,TECHNICAL_FAILURE,DISCUSSED,KNOWN
Spain_430,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_431,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_432,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_435,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_433,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_436,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_434,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_438,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_440,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_437,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_441,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_439,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_443,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_442,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_446,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_444,TECHNICAL_FAILURE,DISCUSSED,KNOWN
Spain_447,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_445,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_448,NOT_DISCUSSED,NOT_DISCUSSED,UNKNOWN
Spain_449,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_451,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_452,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_450,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_453,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_455,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_454,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_457,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_456,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_459,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_458,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_461,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_466,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_467,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_463,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_462,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_460,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_464,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_465,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_469,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_471,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_470,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_468,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_479,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_472,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_473,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_476,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_474,TECHNICAL_FAILURE,DISCUSSED,KNOWN
Spain_474,ORGANIZATIONAL_FAILURE,DISCUSSED,KNOWN
Spain_475,UNCLEAR,DISCUSSED,KNOWN
Spain_478,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_480,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_482,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_481,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_484,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_485,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_487,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_483,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_486,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_490,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_488,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_489,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_492,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_491,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_493,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_494,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_496,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_495,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_497,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_498,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_499,ORGANIZATIONAL_FAILURE,DISCUSSED,KNOWN
Spain_501,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_500,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_503,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_506,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_502,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_504,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_505,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_509,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_507,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_508,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_510,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_511,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_514,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_512,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_513,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_515,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_516,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_522,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_517,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_518,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_519,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_524,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_525,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_521,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_520,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_523,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_531,NOT_APPLICABLE,MIXED_CONTRADICTORY,KNOWN
Spain_531,NOT_MENTIONED,MIXED_CONTRADICTORY,KNOWN
Spain_526,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_528,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_527,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_536,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_532,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_529,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_533,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_530,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_534,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_535,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_537,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_539,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_541,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_542,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_544,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_543,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_540,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_545,TECHNICAL_FAILURE,DISCUSSED,KNOWN
Spain_545,ORGANIZATIONAL_FAILURE,DISCUSSED,KNOWN
Spain_545,UNCLEAR,DISCUSSED,KNOWN
Spain_546,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_547,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_549,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_551,ORGANIZATIONAL_FAILURE,DISCUSSED,KNOWN
Spain_551,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_550,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_552,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_558,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_553,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_554,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_555,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_556,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_559,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_557,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_562,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_561,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_563,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_560,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_564,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_565,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_568,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_566,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_567,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_575,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_575,ORGANIZATIONAL_FAILURE,DISCUSSED,KNOWN
Spain_572,NOT_DISCUSSED,NOT_DISCUSSED,UNKNOWN
Spain_570,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_569,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_571,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_573,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_574,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_578,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_576,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_581,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_577,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_582,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_580,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_579,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_583,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_584,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_586,NOT_DISCUSSED,NOT_DISCUSSED,UNKNOWN
Spain_590,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_585,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_587,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_588,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_589,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_591,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_592,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_593,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_595,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_596,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_597,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_594,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_598,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_599,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_600,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_605,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_603,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_601,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_602,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_604,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_606,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_607,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_611,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_612,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_610,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_615,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_614,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_613,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_616,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_617,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_619,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_621,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_620,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_624,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_630,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_625,CYBER_ATTACK,DISCUSSED,KNOWN
Spain_618,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_631,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_623,NOT_DISCUSSED,NOT_DISCUSSED,UNKNOWN
Slovenia_1,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_3,HUMAN_ERROR,DISCUSSED,KNOWN
Slovenia_3,ORGANIZATIONAL_FAILURE,DISCUSSED,KNOWN
Spain_627,HUMAN_ERROR,DISCUSSED,KNOWN
Spain_626,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_628,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_629,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_4,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_5,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_8,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_6,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_9,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_7,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_10,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_12,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_11,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_14,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_18,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_13,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_16,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_15,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_17,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_19,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_21,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_20,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_24,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_23,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_25,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_22,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_26,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
