decision_id,option,status,token_status
Spain_259,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_258,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_260,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_256,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_261,NOT_UNAMBIGUOUS,MIXED_CONTRADICTORY,KNOWN
Spain_261,NOT_APPLICABLE,MIXED_CONTRADICTORY,KNOWN
Spain_262,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_263,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_264,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_265,NOT_INFORMED,DISCUSSED,KNOWN
Spain_265,CONDITIONAL,DISCUSSED,KNOWN
Spain_266,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_267,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_269,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_270,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_268,NOT_SPECIFIC,DISCUSSED,KNOWN
Spain_272,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_271,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_273,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_274,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_275,NOT_FREELY_GIVEN,DISCUSSED,KNOWN
Spain_275,CONDITIONAL,DISCUSSED,KNOWN
Spain_276,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_278,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_280,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_281,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_279,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_282,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_277,CONDITIONAL,DISCUSSED,KNOWN
Spain_288,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_289,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_283,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_287,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_285,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_296,NOT_INFORMED,DISCUSSED,KNOWN
Spain_296,NOT_SPECIFIC,DISCUSSED,KNOWN
Spain_296,NOT_FREELY_GIVEN,DISCUSSED,KNOWN
Spain_290,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_297,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_291,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_292,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_294,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_293,NOT_INFORMED,DISCUSSED,KNOWN
Spain_293,NOT_SPECIFIC,DISCUSSED,KNOWN
Spain_293,CONDITIONAL,DISCUSSED,KNOWN
Spain_295,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_298,NO_ISSUES_FOUND,DISCUSSED,KNOWN
Spain_300,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_299,NOT_INFORMED,DISCUSSED,KNOWN
Spain_299,NOT_SPECIFIC,DISCUSSED,KNOWN
Spain_303,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_301,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_302,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_304,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_305,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_309,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_306,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_312,WITHDRAWAL_PROBLEMS,DISCUSSED,KNOWN
Spain_307,NOT_INFORMED,DISCUSSED,KNOWN
Spain_308,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_311,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_310,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_313,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_314,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_315,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_320,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_318,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_317,NOT_FREELY_GIVEN,DISCUSSED,KNOWN
Spain_317,CONDITIONAL,DISCUSSED,KNOWN
Spain_316,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_319,NOT_INFORMED,DISCUSSED,KNOWN
Spain_321,NOT_INFORMED,DISCUSSED,KNOWN
Spain_321,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_323,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_325,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_322,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_327,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_324,NOT_FREELY_GIVEN,DISCUSSED,KNOWN
Spain_324,NOT_INFORMED,DISCUSSED,KNOWN
Spain_326,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_328,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_329,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_332,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_330,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_331,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_334,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_335,NOT_INFORMED,DISCUSSED,KNOWN
Spain_335,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_333,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_336,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_340,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_337,NOT_INFORMED,DISCUSSED,KNOWN
Spain_341,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_338,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_342,NOT_INFORMED,DISCUSSED,KNOWN
Spain_342,CONDITIONAL,DISCUSSED,KNOWN
Spain_343,NOT_INFORMED,DISCUSSED,KNOWN
Spain_343,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_344,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_345,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_346,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_347,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_349,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_350,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_348,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_351,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_352,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_353,NOT_INFORMED,DISCUSSED,KNOWN
Spain_353,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_354,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_355,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_357,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_356,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_358,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_360,NOT_INFORMED,DISCUSSED,KNOWN
Spain_359,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_362,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_361,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_365,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_364,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_363,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_367,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_366,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_368,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_370,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_369,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_371,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_372,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_373,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_375,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_374,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_376,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_378,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_377,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_379,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_381,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_380,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_382,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_383,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_384,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_387,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_389,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_388,NOT_INFORMED,DISCUSSED,KNOWN
Spain_388,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_385,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_386,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_391,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_390,NOT_INFORMED,DISCUSSED,KNOWN
Spain_390,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_392,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_393,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_394,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_396,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_397,NOT_FREELY_GIVEN,DISCUSSED,KNOWN
Spain_397,CONDITIONAL,DISCUSSED,KNOWN
Spain_395,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_398,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_406,NO,DISCUSSED,UNKNOWN
Spain_401,NOT_SPECIFIC,DISCUSSED,KNOWN
Spain_401,NOT_INFORMED,DISCUSSED,KNOWN
Spain_401,CONDITIONAL,DISCUSSED,KNOWN
Spain_401,WITHDRAWAL_PROBLEMS,DISCUSSED,KNOWN
Spain_400,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_402,NOT_INFORMED,DISCUSSED,KNOWN
Spain_402,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_399,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_405,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_403,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_404,NOT_INFORMED,DISCUSSED,KNOWN
Spain_404,NOT_SPECIFIC,DISCUSSED,KNOWN
Spain_408,NOT_INFORMED,DISCUSSED,KNOWN
Spain_408,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_410,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_409,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_411,NOT_SPECIFIC,DISCUSSED,KNOWN
Spain_411,NOT_INFORMED,DISCUSSED,KNOWN
Spain_411,CONDITIONAL,DISCUSSED,KNOWN
Spain_417,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_412,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_415,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_414,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_418,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_416,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_419,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_421,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_420,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_422,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_423,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_424,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_426,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_425,NOT_FREELY_GIVEN,DISCUSSED,KNOWN
Spain_425,NOT_SPECIFIC,DISCUSSED,KNOWN
Spain_425,NOT_INFORMED,DISCUSSED,KNOWN
Spain_425,CONDITIONAL,DISCUSSED,KNOWN
Spain_427,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_428,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_429,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_430,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_431,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_432,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_435,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_433,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_436,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_434,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_438,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_440,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_437,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_441,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_439,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_443,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_442,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_446,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_444,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_447,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_445,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_448,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_449,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_451,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_452,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_450,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_453,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_455,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_454,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_457,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_456,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_459,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_458,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_461,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_466,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_467,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_463,NO_ISSUES_FOUND,DISCUSSED,KNOWN
Spain_462,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_460,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_464,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_465,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_469,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_471,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_470,NOT_FREELY_GIVEN,DISCUSSED,KNOWN
Spain_468,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_479,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_472,NOT_INFORMED,DISCUSSED,KNOWN
Spain_473,NOT_INFORMED,DISCUSSED,KNOWN
Spain_473,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_476,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_474,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_475,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_478,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_480,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_482,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_481,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_484,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_485,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_487,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_483,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_486,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_490,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_488,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_489,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_492,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_491,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_493,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_494,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_496,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_495,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_497,NOT_SPECIFIC,DISCUSSED,KNOWN
Spain_497,NOT_INFORMED,DISCUSSED,KNOWN
Spain_497,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_498,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_499,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_501,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_500,NOT_FREELY_GIVEN,DISCUSSED,KNOWN
Spain_500,NOT_SPECIFIC,DISCUSSED,KNOWN
Spain_503,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_506,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_502,NOT_INFORMED,DISCUSSED,KNOWN
Spain_502,CONDITIONAL,DISCUSSED,KNOWN
Spain_504,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_505,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_509,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_507,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_508,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_510,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_511,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_514,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_512,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_513,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_515,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_516,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_522,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_517,NOT_FREELY_GIVEN,DISCUSSED,KNOWN
Spain_518,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_519,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_524,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_525,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_521,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_520,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_523,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_531,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_526,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_528,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_527,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_536,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_532,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_529,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_533,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_530,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_534,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_535,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_537,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_539,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_541,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_542,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_544,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_543,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_540,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_545,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_546,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_547,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_549,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_551,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_550,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_552,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_558,NOT_SPECIFIC,DISCUSSED,KNOWN
Spain_558,NOT_INFORMED,DISCUSSED,KNOWN
Spain_558,CONDITIONAL,DISCUSSED,KNOWN
Spain_553,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_554,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_555,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_556,NOT_INFORMED,DISCUSSED,KNOWN
Spain_559,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_557,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_562,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_561,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_563,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_560,CONDITIONAL,DISCUSSED,KNOWN
Spain_564,NOT_INFORMED,DISCUSSED,KNOWN
Spain_564,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_565,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_568,NOT_SPECIFIC,MIXED_CONTRADICTORY,KNOWN
Spain_568,NOT_INFORMED,MIXED_CONTRADICTORY,KNOWN
Spain_568,NOT_APPLICABLE,MIXED_CONTRADICTORY,KNOWN
Spain_566,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_567,NOT_INFORMED,DISCUSSED,KNOWN
Spain_575,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_572,NOT_DISCUSSED,DISCUSSED,UNKNOWN
Spain_570,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_569,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_571,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_573,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_574,NOT_SPECIFIC,DISCUSSED,KNOWN
Spain_574,NOT_INFORMED,DISCUSSED,KNOWN
Spain_574,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_578,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_576,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_581,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_577,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_582,NOT_FREELY_GIVEN,DISCUSSED,KNOWN
Spain_582,NOT_SPECIFIC,DISCUSSED,KNOWN
Spain_582,NOT_INFORMED,DISCUSSED,KNOWN
Spain_582,NOT_UNAMBIGUOUS,DISCUSSED,KNOWN
Spain_580,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_579,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_583,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_584,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_586,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_590,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_585,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_587,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_588,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_589,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_591,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_592,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_593,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_595,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_596,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_597,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_594,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_598,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_599,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_600,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_605,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_603,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_601,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_602,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_604,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_606,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_607,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_611,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_612,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_610,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_615,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_614,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_613,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_616,NOT_FREELY_GIVEN,DISCUSSED,KNOWN
Spain_616,CONDITIONAL,DISCUSSED,KNOWN
Spain_617,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_619,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_621,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_620,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_624,NOT_INFORMED,DISCUSSED,KNOWN
Spain_630,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_625,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_618,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_631,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_623,DISCUSSED,DISCUSSED,STATUS_ONLY
Slovenia_1,NOT_SPECIFIC,MIXED_CONTRADICTORY,KNOWN
Slovenia_1,NOT_INFORMED,MIXED_CONTRADICTORY,KNOWN
Slovenia_1,NOT_UNAMBIGUOUS,MIXED_CONTRADICTORY,KNOWN
Slovenia_1,CONDITIONAL,MIXED_CONTRADICTORY,KNOWN
Slovenia_1,NOT_APPLICABLE,MIXED_CONTRADICTORY,KNOWN
